GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_001791055.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_29
GCA_001790825.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_44
GCA_001791035.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13
GCA_001791065.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11
GCA_001791115.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19
GCA_001791135.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_60_10
GCA_001791145.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_60_44
GCA_001791155.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_46_13
GCA_001791195.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_47_11
GCA_001791205.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_47_12
GCA_001791245.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_54_23
GCA_001791225.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_57_11
GCA_001791275.1	Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25
GCA_001791305.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_17
GCA_001791295.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_24
GCA_001791325.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_25
GCA_001791335.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_53_9
GCA_001791375.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_55_36
GCA_001791385.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_19
GCA_001791415.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_25
GCA_001791425.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_12
GCA_001791455.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_18
GCA_001791465.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_49_11
GCA_001791475.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_51_9
GCA_001791505.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_53_10
GCA_001791575.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_54_37
GCA_001791535.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_46_10
GCA_001791555.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_47_10
GCA_001791565.1	Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_47_9
GCA_001791615.1	Candidatus Uhrbacteria bacterium RIFOXYA2_FULL_40_9
GCA_001791635.1	Candidatus Uhrbacteria bacterium RIFOXYA2_FULL_41_8
GCA_001791645.1	Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10
GCA_001791655.1	Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_41_10
GCA_001791695.1	Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_41_18
GCA_001791715.1	Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_45_11
GCA_001791725.1	Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_57_15
GCA_001791735.1	Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11
GCA_001791745.1	Candidatus Uhrbacteria bacterium RIFOXYC2_FULL_47_19
GCA_001824755.1	Candidatus Veblenbacteria bacterium RIFOXYA2_FULL_43_9
GCA_001824795.1	Candidatus Veblenbacteria bacterium RIFOXYB1_FULL_43_13
GCA_001822975.1	Candidatus Veblenbacteria bacterium RIFOXYC1_FULL_42_9
GCA_001822985.1	Candidatus Veblenbacteria bacterium RIFOXYC2_FULL_42_11
GCA_001823015.1	Candidatus Veblenbacteria bacterium RIFOXYD1_FULL_43_11
GCA_001823025.1	Candidatus Vogelbacteria bacterium GWA1_51_14
GCA_001823055.1	Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16
GCA_001824815.1	Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_42_15
GCA_001823065.1	Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_44_32
GCA_001824825.1	Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_46_19
GCA_001823095.1	Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_51_18
GCA_001824845.1	Candidatus Vogelbacteria bacterium RIFOXYD2_FULL_44_9
GCA_001791795.1	Candidatus Wallbacteria bacterium GWC2_49_35
GCA_001824875.1	Candidatus Wildermuthbacteria bacterium GWA1_49_26
GCA_001823105.1	Candidatus Wildermuthbacteria bacterium GWA2_46_15
GCA_001823135.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_45_20
GCA_001824885.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_47_27
GCA_001823155.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_48_25
GCA_001824915.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_48_27b
GCA_001823165.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_49_22b
GCA_001823185.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_50_47
GCA_001823215.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_45_25
GCA_001823235.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_47_12
GCA_001824925.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_47_17
GCA_001823255.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_48_16
GCA_001823265.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_12b
GCA_001824955.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_17
GCA_001823295.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_9
GCA_001823315.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_40_12
GCA_001824975.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_45_9
GCA_001823335.1	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_49_13
GCA_001824985.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_47_18
GCA_001825005.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_16
GCA_001823345.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_29
GCA_001823375.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_35
GCA_001823385.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_50_46
GCA_001823415.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_02_FULL_47_10
GCA_001823425.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_02_FULL_47_9c
GCA_001823455.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_12_FULL_40_9
GCA_001823475.1	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_12_FULL_49_9
GCA_001825035.1	Candidatus Wildermuthbacteria bacterium RIFOXYD1_FULL_50_12
GCA_001791825.1	Candidatus Woesearchaeota archaeon RBG_13_36_6
GCA_001791815.1	Candidatus Woesebacteria bacterium GWA1_41_8
GCA_001791835.1	Candidatus Woesebacteria bacterium GWA1_42_12
GCA_001791885.1	Candidatus Woesebacteria bacterium GWB1_37_5
GCA_001791895.1	Candidatus Woesebacteria bacterium GWB1_43_5
GCA_001791875.1	Candidatus Woesebacteria bacterium GWC1_42_13
GCA_001791935.1	Candidatus Woesebacteria bacterium GWC2_33_12
GCA_001791955.1	Candidatus Woesebacteria bacterium RBG_13_34_9
GCA_001791965.1	Candidatus Woesebacteria bacterium RBG_13_36_22
GCA_001791995.1	Candidatus Woesebacteria bacterium RBG_13_46_13
GCA_001792005.1	Candidatus Woesebacteria bacterium RBG_16_34_12
GCA_001792035.1	Candidatus Woesebacteria bacterium RBG_16_36_11
GCA_001792055.1	Candidatus Woesebacteria bacterium RBG_16_39_8b
GCA_001792065.1	Candidatus Woesebacteria bacterium RBG_16_40_11
GCA_001792075.1	Candidatus Woesebacteria bacterium RBG_16_41_13
GCA_001792115.1	Candidatus Woesebacteria bacterium RBG_16_42_24
GCA_001792135.1	Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29
GCA_001792155.1	Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9
GCA_001792165.1	Candidatus Woesebacteria bacterium RBG_19FT_COMBO_47_8
GCA_001792185.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_37_10
GCA_001792215.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_10
GCA_001792225.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_26b
GCA_001792255.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_9
GCA_001792265.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_9b
GCA_001792295.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_17
GCA_001792305.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_23
GCA_001792335.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_28
GCA_001792345.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_32
GCA_001792385.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_95
GCA_001792375.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_40_22
GCA_001792425.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_41_10
GCA_001792415.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_42_80
GCA_001792465.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_10
GCA_001792455.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21
GCA_001792495.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_38_9
GCA_001792515.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13
GCA_001792535.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_42_20
GCA_001792545.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_11
GCA_001792575.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_9
GCA_001792585.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_40_20
GCA_001792935.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_41_24
GCA_001792925.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_42_9
GCA_001792945.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_44_11
GCA_001792915.1	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_46_16
GCA_001792995.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_37_19
GCA_001793005.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_38_20
GCA_001793015.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10
GCA_001793025.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10b
GCA_001793075.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_14
GCA_001793085.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_21
GCA_001793095.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_23
GCA_001793105.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_25
GCA_001793155.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_61
GCA_001793165.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_42_67
GCA_001793175.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_43_11
GCA_001793185.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_14
GCA_001793235.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_24b
GCA_001793255.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_02_FULL_42_10
GCA_001793265.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_39_9
GCA_001793275.1	Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_42_8
GCA_001793315.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_31_71
GCA_001793335.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_38_9
GCA_001793345.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_40_18
GCA_001793355.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_43_16
GCA_001793395.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_43_9
GCA_001793415.1	Candidatus Woesebacteria bacterium RIFOXYA1_FULL_48_16
GCA_001793425.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_31_120
GCA_001793465.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_33_9
GCA_001793475.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16
GCA_001793485.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_40_26
GCA_001793455.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_41_13
GCA_001793535.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_42_36
GCA_001793545.1	Candidatus Woesebacteria bacterium RIFOXYB1_FULL_47_31
GCA_001793555.1	Candidatus Woesebacteria bacterium RIFOXYC1_FULL_31_51
GCA_001793575.1	Candidatus Woesebacteria bacterium RIFOXYC1_FULL_41_14
GCA_001793615.1	Candidatus Woesebacteria bacterium RIFOXYC1_FULL_43_18
GCA_001793625.1	Candidatus Woesebacteria bacterium RIFOXYC1_FULL_46_16
GCA_001793635.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_31_53
GCA_001793665.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_33_11
GCA_001793695.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_40_21
GCA_001793705.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_41_28
GCA_001793715.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_43_18
GCA_001793755.1	Candidatus Woesebacteria bacterium RIFOXYD1_FULL_46_19
GCA_001793775.1	Candidatus Wolfebacteria bacterium GWA1_42_9
GCA_001793785.1	Candidatus Wolfebacteria bacterium RBG_13_41_7
GCA_001793815.1	Candidatus Wolfebacteria bacterium RIFCSPHIGHO2_01_FULL_48_22
GCA_001793825.1	Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_38_11
GCA_001793855.1	Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_45_19
GCA_001793865.1	Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_47_17b
GCA_001793895.1	Candidatus Wolfebacteria bacterium RIFOXYB1_FULL_54_12
GCA_001793905.1	Candidatus Wolfebacteria bacterium RIFOXYB2_FULL_49_7
GCA_001793945.1	Candidatus Wolfebacteria bacterium RIFOXYD12_FULL_48_21
GCA_001793935.1	Candidatus Wolfebacteria bacterium RIFOXYD1_FULL_48_65
GCA_001793975.1	Candidatus Wolfebacteria bacterium RIFOXYD2_FULL_48_11
GCA_001816635.1	Candidatus Woykebacteria bacterium GWA1_44_8
GCA_001816645.1	Candidatus Woykebacteria bacterium GWB1_45_5
GCA_001816655.1	Candidatus Woykebacteria bacterium RBG_13_40_15
GCA_001816975.1	Candidatus Woykebacteria bacterium RBG_13_40_7b
GCA_001816695.1	Candidatus Woykebacteria bacterium RBG_16_39_9b
GCA_001816715.1	Candidatus Woykebacteria bacterium RBG_16_43_9
GCA_001816725.1	Candidatus Woykebacteria bacterium RBG_16_44_10
GCA_001816995.1	Candidatus Woykebacteria bacterium RBG_19FT_COMBO_43_10
GCA_001816735.1	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_39_12
GCA_001816775.1	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_43_29
GCA_001816795.1	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_02_FULL_43_16b
GCA_001816815.1	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_43_10
GCA_001816985.1	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_45_10
GCA_001816825.1	Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_41_12
GCA_001816835.1	Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_43_14
GCA_001793985.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_39_44
GCA_001794015.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_39_8b
GCA_001794025.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_21
GCA_001794055.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_26
GCA_001794065.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_27
GCA_001794095.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_53
GCA_001794105.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_42_12
GCA_001794125.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_43_32
GCA_001794145.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_43_42
GCA_001794175.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_110b
GCA_001794195.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17
GCA_001794205.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_22
GCA_001794215.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_24
GCA_001794255.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_45_42
GCA_001794275.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_48_25b
GCA_001794285.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_38_22b
GCA_001794295.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_39_10
GCA_001794335.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_11
GCA_001794355.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_12
GCA_001794375.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_29
GCA_001794385.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_12
GCA_001794415.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_15c
GCA_001794435.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_17
GCA_001794455.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_22
GCA_001794475.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_44_12b
GCA_001794485.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_44_36b
GCA_001794515.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_46_19
GCA_001794525.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_50_12
GCA_001794555.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_41_9
GCA_001794575.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_43_11
GCA_001794595.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_44_29b
GCA_001794605.1	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_45_19b
GCA_001794635.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_39_28
GCA_001794655.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_33
GCA_001794675.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_34
GCA_001795585.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_41_67
GCA_001795615.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_42_49
GCA_001795625.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_43_22
GCA_001794695.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_43_46
GCA_001795655.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_44_22
GCA_001794715.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_44_88
GCA_001795665.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_45_72
GCA_001795695.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_17
GCA_001795715.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_25
GCA_001795735.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_41_13
GCA_001794735.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_43_10
GCA_001795745.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_43_10b
GCA_001794755.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_44_18
GCA_001795775.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_10
GCA_001795795.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_18
GCA_001795815.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_47_9b
GCA_001795825.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_12_FULL_41_8
GCA_001795855.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_12_FULL_43_11b
GCA_001795875.1	Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_12_FULL_44_13b
GCA_001794775.1	Candidatus Yanofskybacteria bacterium RIFOXYA1_FULL_44_17
GCA_001795895.1	Candidatus Yanofskybacteria bacterium RIFOXYA2_FULL_45_28
GCA_001794795.1	Candidatus Yanofskybacteria bacterium RIFOXYB1_FULL_44_29
GCA_001795915.1	Candidatus Yanofskybacteria bacterium RIFOXYB2_FULL_44_18
GCA_001795935.1	Candidatus Yanofskybacteria bacterium RIFOXYC1_FULL_44_16
GCA_001795955.1	Candidatus Yanofskybacteria bacterium RIFOXYC2_FULL_44_13
GCA_001795975.1	Candidatus Yanofskybacteria bacterium RIFOXYD1_FULL_42_10
GCA_001795995.1	Candidatus Yanofskybacteria bacterium RIFOXYD1_FULL_44_17
GCA_001825055.1	Candidatus Yonathbacteria bacterium RBG_16_43_6
GCA_001825065.1	Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_44_19
GCA_001823495.1	Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_44_41
GCA_001823505.1	Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_51_10
GCA_001823535.1	Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_02_FULL_44_14
GCA_001825075.1	Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_20
GCA_001823545.1	Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_27
GCA_001823575.1	Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_47_33b
GCA_001823595.1	Candidatus Yonathbacteria bacterium RIFOXYC1_FULL_52_10
GCA_001825115.1	Candidatus Yonathbacteria bacterium RIFOXYC2_FULL_47_9
GCA_001823605.1	Candidatus Yonathbacteria bacterium RIFOXYD1_FULL_52_36
GCA_001823625.1	Candidatus Zambryskibacteria bacterium GWB1_40_5
GCA_001823655.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_35_32
GCA_001823665.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_39_63
GCA_001823695.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_25
GCA_001825135.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_27
GCA_001823715.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_60
GCA_001825145.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_44_22b
GCA_001825155.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_46_25
GCA_001825195.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_46_30
GCA_001823735.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_49_18
GCA_001825215.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_52_18
GCA_001825235.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_38_10.5
GCA_001825245.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_39_10
GCA_001825255.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_38_22
GCA_001823745.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_39_16
GCA_001825295.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_39_19
GCA_001823775.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_39_82
GCA_001825315.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_43_14
GCA_001823795.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_43_37
GCA_001825325.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_38_34
GCA_001823815.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_38_37
GCA_001823825.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_39_21
GCA_001823845.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_39_47
GCA_001823875.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_43_12b
GCA_001823895.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_44_12b
GCA_001823915.1	Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_48_10
GCA_001825335.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_35_19
GCA_001823925.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_39_39
GCA_001823945.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_42_41
GCA_001823975.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_43_17
GCA_001823995.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_45_21
GCA_001825365.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_45_43
GCA_001824005.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_47_14
GCA_001824025.1	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_47_33
