genome_name	new_name	taxonomy
GCA_000253075.1	bacteria02166	Mycoplasma mycoides subsp. capri LC str. 95010 
GCA_000253135.1	bacteria02167	Staphylococcus aureus subsp. aureus ECT-R 2 
GCA_000253155.1	bacteria02168	Streptococcus oralis Uo5 
GCA_000253175.1	bacteria02169	Yersinia enterocolitica subsp. palearctica Y11 
GCA_000253195.1	bacteria02170	Clostridium botulinum H04402 065 
GCA_000253215.1	bacteria02171	Neisseria meningitidis WUE 2594 
GCA_000253255.1	bacteria02172	Novosphingobium sp. PP1Y 
GCA_000253275.1	bacteria02173	Flavobacterium branchiophilum FL-15 
GCA_000253295.1	bacteria02174	Hyphomicrobium sp. MC1 
GCA_000253315.1	bacteria02175	Streptococcus salivarius JIM8777 
GCA_000253335.1	bacteria02176	Streptococcus salivarius CCHSS3 
GCA_000253355.1	bacteria02177	Mycobacterium africanum GM041182 
GCA_000253375.1	bacteria02178	Mycobacterium canettii CIPT 140010059 
GCA_000253395.1	bacteria02179	Streptococcus thermophilus JIM 8232 
GCA_000255115.3	bacteria02180	Desulfosporosinus acidiphilus SJ4 
GCA_000255135.1	bacteria02181	Marinitoga piezophila KA3 
GCA_000255155.1	bacteria02182	Corynebacterium diphtheriae HC02 
GCA_000255175.1	bacteria02183	Corynebacterium diphtheriae C7  
GCA_000255195.1	bacteria02184	Corynebacterium diphtheriae HC04 
GCA_000255215.1	bacteria02185	Corynebacterium diphtheriae CDCE 8392 
GCA_000255235.1	bacteria02186	Corynebacterium diphtheriae HC01 
GCA_000255255.1	bacteria02187	Corynebacterium diphtheriae VA01 
GCA_000255275.1	bacteria02188	Corynebacterium diphtheriae PW8 
GCA_000255295.1	bacteria02189	Corallococcus coralloides DSM 2259 
GCA_000255535.1	bacteria02190	Rahnella aquatilis HX2 
GCA_000255615.3	bacteria02191	Ruminiclostridium thermocellum AD2 
GCA_000255915.1	bacteria02192	Pasteurella multocida subsp. multocida str. HN06 
GCA_000255935.1	bacteria02193	Corynebacterium pseudotuberculosis P54B96 
GCA_000257275.1	bacteria02194	Escherichia coli P12b 
GCA_000257545.3	bacteria02195	Pseudomonas mandelii JR-1 
GCA_000258025.1	bacteria02196	Escherichia coli KO11FL 
GCA_000258145.1	bacteria02197	Escherichia coli W 
GCA_000258245.1	bacteria02198	Thermus thermophilus JL-18 
GCA_000258365.1	bacteria02199	Salmonella enterica subsp. enterica serovar Heidelberg str. B182 
GCA_000258385.1	bacteria02200	Corynebacterium pseudotuberculosis 267 
GCA_000258405.1	bacteria02201	Ignavibacterium album JCM 16511 
GCA_000258535.2	bacteria02202	Paenibacillus mucilaginosus K02 
GCA_000258885.1	bacteria02203	Bacillus anthracis str. H9401 
GCA_000258905.1	bacteria02204	Listeria monocytogenes 07PF0776 
GCA_000259155.3	bacteria02205	Corynebacterium pseudotuberculosis 31 
GCA_000259175.1	bacteria02206	Providencia stuartii MRSN 2154 
GCA_000259255.1	bacteria02207	Helicobacter cetorum MIT 00-7128 
GCA_000259275.1	bacteria02208	Helicobacter cetorum MIT 99-5656 
GCA_000259365.1	bacteria02209	Bacillus sp. JS 
GCA_000259545.1	bacteria02210	Pasteurella multocida subsp. multocida str. 3480 
GCA_000260515.1	bacteria02211	Burkholderia pseudomallei 1026b 
GCA_000260715.1	bacteria02212	Bifidobacterium animalis subsp. animalis ATCC 25527 
GCA_000260925.1	bacteria02213	Pectobacterium parmentieri 
GCA_000260965.1	bacteria02214	Methylophaga frappieri 
GCA_000260985.3	bacteria02215	Methylophaga nitratireducenticrescens 
GCA_000261025.1	bacteria02216	Prevotella intermedia 17 
GCA_000261045.2	bacteria02217	Serratia plymuthica PRI-2C 
GCA_000261345.2	bacteria02218	Streptomyces globisporus C-1027 
GCA_000262125.1	bacteria02219	Escherichia coli Xuzhou21 
GCA_000262145.1	bacteria02220	Streptococcus parasanguinis FW213 
GCA_000262165.1	bacteria02221	Mycobacterium sp. MOTT36Y 
GCA_000262205.1	bacteria02222	Francisella noatunensis subsp. orientalis str. Toba 04 
GCA_000262305.1	bacteria02223	Shimwellia blattae DSM 4481 = NBRC 105725 
GCA_000262325.2	bacteria02224	Pseudomonas fluorescens A506 
GCA_000262385.1	bacteria02225	Bacillus amyloliquefaciens Y2 
GCA_000262675.1	bacteria02226	Streptococcus thermophilus MN-ZLW-002 
GCA_000262695.1	bacteria02227	Burkholderia sp. KJ006 
GCA_000262715.1	bacteria02228	Blattabacterium sp.  
GCA_000263195.1	bacteria02229	Emticicia oligotrophica DSM 17448 
GCA_000263215.1	bacteria02230	Cronobacter sakazakii ES15 
GCA_000263755.2	bacteria02231	Corynebacterium pseudotuberculosis 258 
GCA_000263795.2	bacteria02232	Hydrogenophaga sp. PBC 
GCA_000264455.2	bacteria02233	Tistrella mobilis KA081020-065 
GCA_000264765.2	bacteria02234	Edwardsiella anguillarum ET080813 
GCA_000264945.2	bacteria02235	Sphingobium indicum B90A 
GCA_000265095.1	bacteria02236	Bifidobacterium bifidum BGN4 
GCA_000265295.1	bacteria02237	Sulfurospirillum barnesii SES-3 
GCA_000265365.1	bacteria02238	Alistipes finegoldii DSM 17242 
GCA_000265385.1	bacteria02239	Aequorivita sublithincola DSM 14238 
GCA_000265405.1	bacteria02240	Belliella baltica DSM 15883 
GCA_000265425.1	bacteria02241	Terriglobus roseus DSM 18391 
GCA_000265465.1	bacteria02242	Ornithobacterium rhinotracheale DSM 15997 
GCA_000265505.1	bacteria02243	Bernardetia litoralis DSM 6794 
GCA_000265545.2	bacteria02244	Corynebacterium pseudotuberculosis Cp162 
GCA_000266885.1	bacteria02245	Turneriella parva DSM 21527 
GCA_000266905.1	bacteria02246	Mycobacterium chubuense NBB4 
GCA_000266925.1	bacteria02247	Acetomicrobium mobile DSM 13181 
GCA_000266945.1	bacteria02248	Desulfomonile tiedjei DSM 6799 
GCA_000267545.1	bacteria02249	Pseudomonas stutzeri CCUG 29243 
GCA_000269925.1	bacteria02250	Lactococcus garvieae ATCC 49156 
GCA_000269945.1	bacteria02251	Lactococcus garvieae Lg2 
GCA_000269965.1	bacteria02252	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088 
GCA_000269985.1	bacteria02253	Kitasatospora setae KM-6054 
GCA_000270085.1	bacteria02254	Erysipelothrix rhusiopathiae str. Fujisawa 
GCA_000270105.1	bacteria02255	Escherichia coli DH1 
GCA_000270125.2	bacteria02256	Pantoea ananatis AJ13355 
GCA_000270145.1	bacteria02257	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143 
GCA_000270165.1	bacteria02258	Streptococcus pasteurianus ATCC 43144 
GCA_000270205.1	bacteria02259	Candidatus Arthromitus sp. SFB-mouse-Japan 
GCA_000270225.1	bacteria02260	Porphyromonas gingivalis TDC60 
GCA_000270245.1	bacteria02261	Microlunatus phosphovorus NM-1 
GCA_000270265.1	bacteria02262	Synechocystis sp. PCC 6803 
GCA_000270285.1	bacteria02263	Eggerthella sp. YY7918 
GCA_000270305.1	bacteria02264	Clostridium sp. SY8519 
GCA_000270345.1	bacteria02265	Mycobacterium tuberculosis CCDC5079 
GCA_000270365.1	bacteria02266	Mycobacterium tuberculosis CCDC5180 
GCA_000270385.1	bacteria02267	Chlamydia psittaci C19/98 
GCA_000270405.1	bacteria02268	Chlamydia psittaci 01DC11 
GCA_000270425.1	bacteria02269	Chlamydia psittaci 02DC15 
GCA_000270445.1	bacteria02270	Chlamydia psittaci 08DC60 
GCA_000270465.1	bacteria02271	Staphylococcus lugdunensis N920143 
GCA_000270525.1	bacteria02272	Mycoplasma bovis HB0801 
GCA_000271325.1	bacteria02273	Solibacillus silvestris StLB046 
GCA_000271365.1	bacteria02274	Pseudomonas aeruginosa DK2 
GCA_000271405.2	bacteria02275	Enterococcus hirae ATCC 9790 
GCA_000271665.2	bacteria02276	Pelosinus fermentans JBW45 
GCA_000271865.1	bacteria02277	Streptococcus mutans GS-5 
GCA_000271885.2	bacteria02278	Salmonella enterica subsp. enterica serovar Newport str. Levine 1 
GCA_000271905.2	bacteria02279	Salmonella enterica subsp. enterica serovar Newport str. Levine 15 
GCA_000271985.2	bacteria02280	Pseudomonas aeruginosa SJTD-1 
GCA_000272715.4	bacteria02281	Salmonella enterica subsp. enterica serovar Newport str. CVM 21550 
GCA_000272735.4	bacteria02282	Salmonella enterica subsp. enterica serovar Newport str. CVM 22513 
GCA_000272755.4	bacteria02283	Salmonella enterica subsp. enterica serovar Newport str. CVM 21538 
GCA_000272775.4	bacteria02284	Salmonella enterica subsp. enterica serovar Newport str. CVM 22425 
GCA_000272795.2	bacteria02285	Salmonella enterica subsp. enterica serovar Newport str. CVM 21554 
GCA_000272815.2	bacteria02286	Salmonella enterica subsp. enterica serovar Newport str. CVM N18486 
GCA_000272835.4	bacteria02287	Salmonella enterica subsp. enterica serovar Newport str. CVM N1543 
GCA_000272895.3	bacteria02288	Salmonella enterica subsp. enterica serovar Newport str. CVM 22462 
GCA_000276685.1	bacteria02289	Taylorella equigenitalis ATCC 35865 
GCA_000276705.2	bacteria02290	Klebsiella michiganensis E718 
GCA_000276825.1	bacteria02291	Mycobacterium paraintracellulare 
GCA_000277025.1	bacteria02292	Legionella pneumophila subsp. pneumophila str. Hextuple 2q 
GCA_000277065.1	bacteria02293	Legionella pneumophila subsp. pneumophila str. Hextuple 3a 
GCA_000277085.1	bacteria02294	Mycobacterium tuberculosis RGTB327 
GCA_000277105.1	bacteria02295	Mycobacterium tuberculosis RGTB423 
GCA_000277125.1	bacteria02296	Mycobacterium intracellulare ATCC 13950 
GCA_000277145.1	bacteria02297	Mycobacterium intracellulare MOTT-02 
GCA_000277165.1	bacteria02298	Rickettsia prowazekii str. Chernikova 
GCA_000277185.1	bacteria02299	Rickettsia prowazekii str. Katsinyian 
GCA_000277205.1	bacteria02300	Rickettsia prowazekii str. BuV67-CWPP 
GCA_000277245.1	bacteria02301	Rickettsia prowazekii str. GvV257 
GCA_000277265.1	bacteria02302	Rickettsia prowazekii str. RpGvF24 
GCA_000277285.1	bacteria02303	Rickettsia typhi str. TH1527 
GCA_000277305.1	bacteria02304	Rickettsia typhi str. B9991CWPP 
GCA_000277325.1	bacteria02305	Bifidobacterium animalis subsp. lactis B420 
GCA_000277345.1	bacteria02306	Bifidobacterium animalis subsp. lactis Bi-07 
GCA_000277715.1	bacteria02307	Pseudopropionibacterium propionicum F0230a 
GCA_000277735.2	bacteria02308	Mycobacterium tuberculosis H37Rv 
GCA_000277755.1	bacteria02309	Zymomonas mobilis subsp. mobilis ATCC 29191 
GCA_000277775.2	bacteria02310	Mycobacterium abscessus subsp. massiliense str. GO 06 
GCA_000277795.1	bacteria02311	Mycoplasma wenyonii str. Massachusetts 
GCA_000279145.1	bacteria02312	Melioribacter roseus P3M-2 
GCA_000279165.1	bacteria02313	Pseudomonas stutzeri DSM 10701 
GCA_000280315.2	bacteria02314	Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427 
GCA_000280495.2	bacteria02315	Kosakonia radicincitans DSM 16656 
GCA_000280925.3	bacteria02316	Myxococcus hansupus 
GCA_000281175.1	bacteria02317	Caldilinea aerophila DSM 14535 = NBRC 104270 
GCA_000281195.1	bacteria02318	Enterococcus faecalis D32 
GCA_000281235.1	bacteria02319	Candidatus Mycoplasma haemolamae str. Purdue 
GCA_000282715.1	bacteria02320	Amycolatopsis mediterranei S699 
GCA_000283275.1	bacteria02321	Marinobacter sp. BSs20148 
GCA_000283295.1	bacteria02322	Mycobacterium smegmatis str. MC2 155 
GCA_000283515.1	bacteria02323	Sphingobium sp. SYK-6 
GCA_000283535.1	bacteria02324	Pseudogulbenkiania sp. NH8B 
GCA_000283555.1	bacteria02325	Candidatus Arthromitus sp. SFB-rat-Yit 
GCA_000283575.1	bacteria02326	Oscillibacter valericigenes Sjm18-20 
GCA_000283595.1	bacteria02327	Rickettsia japonica YH 
GCA_000283615.1	bacteria02328	Tetragenococcus halophilus NBRC 12172 
GCA_000283635.1	bacteria02329	Streptococcus macedonicus ACA-DC 198 
GCA_000283655.1	bacteria02330	Azospirillum lipoferum 4B 
GCA_000283675.1	bacteria02331	Bacillus cereus NC7401 
GCA_000283695.1	bacteria02332	Bacillus velezensis CAU B946 
GCA_000283715.1	bacteria02333	Shigella sonnei 53G 
GCA_000283735.1	bacteria02334	Salmonella enterica subsp. enterica serovar Typhimurium str. T000240 
GCA_000283755.1	bacteria02335	Mycoplasma pneumoniae 309 
GCA_000283775.1	bacteria02336	Rickettsia rickettsii str. Colombia 
GCA_000283795.1	bacteria02337	Rickettsia rickettsii str. Arizona 
GCA_000283815.1	bacteria02338	Rickettsia rickettsii str. Hino 
GCA_000283875.1	bacteria02339	Pantoea ananatis LMG 5342 
GCA_000283915.1	bacteria02340	Rickettsia canadensis str. CA410 
GCA_000283935.1	bacteria02341	Rickettsia rickettsii str. Hlp#2 
GCA_000283955.1	bacteria02342	Rickettsia rickettsii str. Brazil 
GCA_000283975.1	bacteria02343	Melissococcus plutonius DAT561 
GCA_000283995.1	bacteria02344	Rickettsia philipii str. 364D 
GCA_000284015.1	bacteria02345	Blastococcus saxobsidens DD2 
GCA_000284035.1	bacteria02346	Nocardia cyriacigeorgica GUH-2 
GCA_000284055.1	bacteria02347	Rickettsia amblyommatis str. GAT-30V 
GCA_000284075.1	bacteria02348	Rickettsia rhipicephali str. 3-7-female6-CWPP 
GCA_000284095.1	bacteria02349	Selenomonas ruminantium subsp. lactilytica TAM6421 
GCA_000284115.1	bacteria02350	Phycisphaera mikurensis NBRC 102666 
GCA_000284135.1	bacteria02351	Synechocystis sp. PCC 6803 substr. GT-I 
GCA_000284155.1	bacteria02352	Rickettsia australis str. Cutlack 
GCA_000284175.1	bacteria02353	Rickettsia montanensis str. OSU 85-930 
GCA_000284195.1	bacteria02354	Rickettsia parkeri str. Portsmouth 
GCA_000284215.1	bacteria02355	Synechocystis sp. PCC 6803 substr. PCC-N 
GCA_000284235.1	bacteria02356	Arcobacter sp. L 
GCA_000284255.1	bacteria02357	Rubrivivax gelatinosus IL144 
GCA_000284275.1	bacteria02358	Bradyrhizobium sp. S23321 
GCA_000284295.1	bacteria02359	Actinoplanes missouriensis 431 
GCA_000284315.1	bacteria02360	Leptospirillum ferrooxidans C2-3 
GCA_000284335.1	bacteria02361	Caldisericum exile AZM16c01 
GCA_000284355.1	bacteria02362	Arcobacter butzleri ED-1 
GCA_000284375.1	bacteria02363	Bradyrhizobium japonicum USDA 6 
GCA_000284395.1	bacteria02364	Bacillus velezensis YAU B9601-Y2 
GCA_000284415.2	bacteria02365	Pararhodospirillum photometricum DSM 122 
GCA_000284435.1	bacteria02366	Candidatus Arthromitus sp. SFB-mouse-Yit 
GCA_000284455.1	bacteria02367	Synechocystis sp. PCC 6803 substr. PCC-P 
GCA_000284475.1	bacteria02368	Chlamydia trachomatis A2497 
GCA_000284495.1	bacteria02369	Escherichia coli LF82 
GCA_000284515.1	bacteria02370	Halobacillus halophilus DSM 2266 
GCA_000284535.1	bacteria02371	Staphylococcus aureus subsp. aureus HO 5096 0412 
GCA_000284555.1	bacteria02372	Pseudomonas aeruginosa NCGM2.S1 
GCA_000284575.1	bacteria02373	Streptococcus mutans LJ23 
GCA_000284595.1	bacteria02374	Stenotrophomonas maltophilia D457 
GCA_000284615.1	bacteria02375	Marinobacter hydrocarbonoclasticus ATCC 49840 
GCA_000284635.1	bacteria02376	Helicobacter cinaedi PAGU611 
GCA_000285655.3	bacteria02377	
GCA_000286275.1	bacteria02378	Enterobacter cloacae subsp. cloacae ENHKU01 
GCA_000286435.2	bacteria02379	Morganella morganii subsp. morganii KT 
GCA_000286675.1	bacteria02380	Mycoplasma gallisepticum VA94 7994-1-7P 
GCA_000286695.1	bacteria02381	Mycoplasma gallisepticum NC95 13295-2-2P 
GCA_000286715.1	bacteria02382	Mycoplasma gallisepticum NC96 1596-4-2P 
GCA_000286735.1	bacteria02383	Mycoplasma gallisepticum NY01 2001.047-5-1P 
GCA_000286755.1	bacteria02384	Mycoplasma gallisepticum WI01 2001.043-13-2P 
GCA_000286775.1	bacteria02385	Mycoplasma gallisepticum NC06 2006.080-5-2P 
GCA_000286795.1	bacteria02386	Mycoplasma gallisepticum CA06 2006.052-5-2P 
GCA_000286815.1	bacteria02387	Mycoplasma gallisepticum NC08 2008.031-4-3P 
GCA_000287215.3	bacteria02388	Aeromonas media WS 
GCA_000287235.1	bacteria02389	Candidatus Carsonella ruddii CE isolate Thao2000 
GCA_000287255.1	bacteria02390	Candidatus Carsonella ruddii CS isolate Thao2000 
GCA_000287275.1	bacteria02391	Candidatus Carsonella ruddii HC isolate Thao2000 
GCA_000287295.1	bacteria02392	Candidatus Carsonella ruddii HT isolate Thao2000 
GCA_000287315.1	bacteria02393	Candidatus Carsonella ruddii PC isolate NHV 
GCA_000287335.1	bacteria02394	secondary endosymbiont of Ctenarytaina eucalypti 
GCA_000287355.1	bacteria02395	secondary endosymbiont of Heteropsylla cubana 
GCA_000292405.1	bacteria02396	Mycoplasma genitalium M2321 
GCA_000292415.1	bacteria02397	Bacillus cereus FRI-35 
GCA_000292445.1	bacteria02398	Mycoplasma genitalium M6282 
GCA_000292455.1	bacteria02399	Bacillus thuringiensis HD-771 
GCA_000292485.1	bacteria02400	Mycoplasma genitalium M6320 
GCA_000292505.1	bacteria02401	Mycoplasma genitalium M2288 
GCA_000292685.1	bacteria02402	Candidatus Portiera aleyrodidarum BT-B-HRs 
GCA_000292705.1	bacteria02403	Bacillus thuringiensis HD-789 
GCA_000292915.1	bacteria02404	Burkholderia cepacia GG4 
GCA_000293765.1	bacteria02405	Bacillus subtilis QB928 
GCA_000293885.3	bacteria02406	Pseudomonas fluorescens NCIMB 11764 
GCA_000294495.1	bacteria02407	Streptococcus suis S735 
GCA_000294515.1	bacteria02408	Nocardiopsis alba ATCC BAA-2165 
GCA_000294535.1	bacteria02409	Pectobacterium carotovorum subsp. carotovorum PCC21 
GCA_000294635.1	bacteria02410	Burkholderia pseudomallei BPC006 
GCA_000294695.2	bacteria02411	Arthrobacter sp. Rue61a 
GCA_000294715.1	bacteria02412	Bartonella quintana RM-11 
GCA_000294775.2	bacteria02413	Bacillus oceanisediminis 2691 
GCA_000295655.1	bacteria02414	Riemerella anatipestifer RA-CH-1 
GCA_000296215.2	bacteria02415	Bradyrhizobium sp. CCGE-LA001 
GCA_000296575.1	bacteria02416	Brachyspira pilosicoli B2904 
GCA_000296595.1	bacteria02417	Staphylococcus aureus 08BA02176 
GCA_000296715.2	bacteria02418	Brevibacillus brevis X23 
GCA_000297055.2	bacteria02419	Sulfuricella denitrificans skB26 
GCA_000297075.2	bacteria02420	Pseudomonas pseudoalcaligenes CECT 5344 
GCA_000298095.1	bacteria02421	Mycobacterium indicus pranii MTCC 9506 
GCA_000298115.2	bacteria02422	Lactobacillus buchneri CD034 
GCA_000298375.2	bacteria02423	Chlamydia psittaci 84/55 
GCA_000298385.1	bacteria02424	Candidatus Portiera aleyrodidarum BT-QVLC 
GCA_000298415.1	bacteria02425	Chlamydia psittaci GR9 
GCA_000298435.2	bacteria02426	Chlamydia psittaci MN 
GCA_000298455.2	bacteria02427	Chlamydia psittaci VS225 
GCA_000298475.2	bacteria02428	Chlamydia psittaci WS/RT/E30 
GCA_000298495.2	bacteria02429	Chlamydia psittaci M56 
GCA_000298515.2	bacteria02430	Chlamydia psittaci WC 
GCA_000298535.2	bacteria02431	Chlamydia psittaci CP3 
GCA_000298555.2	bacteria02432	Chlamydia psittaci NJ1 
GCA_000298875.1	bacteria02433	Leuconostoc gelidum JB7 
GCA_000299015.1	bacteria02434	Streptococcus pneumoniae gamPNI0373 
GCA_000299095.1	bacteria02435	alpha proteobacterium HIMB5 
GCA_000299115.1	bacteria02436	alpha proteobacterium HIMB59 
GCA_000299135.1	bacteria02437	Streptococcus agalactiae GD201008-001 
GCA_000299235.1	bacteria02438	Leptospirillum ferriphilum ML-04 
GCA_000299255.1	bacteria02439	
GCA_000299335.2	bacteria02440	Alcanivorax pacificus W11-5 
GCA_000299355.1	bacteria02441	Gottschalkia acidurici 9a 
GCA_000299435.1	bacteria02442	Exiguobacterium antarcticum B7 
GCA_000299455.1	bacteria02443	
GCA_000299475.1	bacteria02444	
GCA_000299955.1	bacteria02445	Alteromonas macleodii str. 'English Channel 673' 
GCA_000299965.1	bacteria02446	Cycloclasticus sp. P1 
GCA_000299995.1	bacteria02447	Alteromonas macleodii str. 'Black Sea 11' 
GCA_000300005.1	bacteria02448	Alcanivorax dieselolei B5 
GCA_000300035.1	bacteria02449	Candidatus Portiera aleyrodidarum BT-QVLC 
GCA_000300045.1	bacteria02450	Borrelia garinii NMJW1 
GCA_000300075.1	bacteria02451	Candidatus Portiera aleyrodidarum BT-B-HRs 
GCA_000300095.1	bacteria02452	Paraburkholderia phenoliruptrix BR3459a 
GCA_000300135.1	bacteria02453	Leuconostoc carnosum JB16 
GCA_000300175.1	bacteria02454	Alteromonas macleodii str. 'Balearic Sea AD45' 
GCA_000300235.2	bacteria02455	Thalassospira xiamenensis M-5 = DSM 17429 
GCA_000300295.4	bacteria02456	Piscirickettsia salmonis LF-89 = ATCC VR-1361 
GCA_000300455.4	bacteria02457	Kosakonia sacchari SP1 
GCA_000300475.1	bacteria02458	Bacillus thuringiensis MC28 
GCA_000302475.3	bacteria02459	Streptococcus agalactiae 
GCA_000302515.1	bacteria02460	Propionibacterium acnes C1 
GCA_000302535.1	bacteria02461	Acidovorax sp. KKS102 
GCA_000302575.1	bacteria02462	Acinetobacter baumannii TYTH-1 
GCA_000304215.1	bacteria02463	Bifidobacterium asteroides PRL2011 
GCA_000304315.1	bacteria02464	Methylocystis sp. SC2 
GCA_000304415.1	bacteria02465	Sinorhizobium meliloti Rm41 
GCA_000304455.1	bacteria02466	Cardinium endosymbiont cEper1 of Encarsia pergandiella 
GCA_000304495.1	bacteria02467	Chlamydia trachomatis E/SW3 
GCA_000304515.1	bacteria02468	Chlamydia trachomatis F/SW4 
GCA_000304535.1	bacteria02469	Chlamydia trachomatis F/SW5 
GCA_000304735.1	bacteria02470	Borrelia afzelii HLJ01 
GCA_000305335.2	bacteria02471	Streptococcus salivarius 57.I 
GCA_000305775.1	bacteria02472	Dehalobacter sp. DCA 
GCA_000305785.2	bacteria02473	Simiduia agarivorans SA1 = DSM 21679 
